944,CLEMENS,SIGGERS
945,ROLLAND,FUTTY
946,GARD,SULLIVAN
947,SAUNDERS,MOXTED
948,ROZALIE,STOBBIE
949,CAROLANN,BOSSINGHAM
950,GAELAN,AWCOATE
951,GUTHRIE,MANCKTELOW
952,CHARMION,WHIELDON
953,BELLA,SUTCH
954,ALVIRA,POTTERIL
955,BLONDELLE,LOREK
956,FRANK,SAGG
957,CLARESTA,RIGGS
958,ZORINA,MOTE
959,DER,VERNA
960,JACQUETTE,THOROLD
961,FLINN,PERSICKE
962,GORAN,MACCLURE
963,NOE,SALTMAN
964,VITE,MCQUORKEL
965,ZSAZSA,ETHEREDGE
966,DECCA,PICKAVER
967,EMORY,SCHUSTER
968,AME,LOWTHORPE
969,KORRY,ANTON
970,MANDIE,HALMS
971,TAIT,RAYWOOD
972,BANCROFT,PIGGEN
973,JEREMIAH,JAMME
974,GARWIN,CODY
975,SHAYLYNN,WOOLRICH
976,CLERKCLAUDE,LEECH
977,AMALEA,SINES
978,HILLY,HARBINSON
979,JANEK,PENELLI
980,PIETER,ROGEZ
981,JULIUS,TALLIS
982,VIN,FAIRLIE
983,CHIP,MACNELLY
984,GLENNA,BRITTLEBANK
985,HIRSCH,LOTZE
986,DI,COW
987,CAMMY,GERTRAY
988,HENDRIK,HEATH
989,VAL,SAYER
990,FREDERIK,ROULLIER
991,DORRI,MARROW
992,AUBERON,ADOLPHINE
993,JENIFER,PIKEN
994,SHELBA,AUJOUANET
995,WALLY,ADDIS
996,SYBILLA,ROAN
997,GALLAGHER,FOAD
998,JEMIMAH,CONEW
999,LYNN,OLUWATOYIN
1000,TANN,MARTINETTO
